participation_id,user_id,team,medal,abs_score,full_name,task_name,contest_id,last_submission_ts,consecutive_submission_count,time_spent_for_the_task
118,60,BGD,3,277.33,Arman Ferdous,vision,1,2019-08-08 06:08:37.292931,4,00:48:37.292931
118,60,BGD,3,277.33,Arman Ferdous,line,1,2019-08-08 08:14:02.767331,4,02:05:25.4744
118,60,BGD,3,277.33,Arman Ferdous,walk,1,2019-08-08 09:28:00.835284,2,01:13:58.067953
118,60,BGD,3,277.33,Arman Ferdous,line,1,2019-08-08 09:45:17.750825,1,00:17:16.915541
118,60,BGD,3,277.33,Arman Ferdous,vision,1,2019-08-08 10:24:07.893323,1,00:38:50.142498
119,61,,,,,rect,2,2019-08-06 06:58:42.980437,8,01:58:42.980437
119,61,,,,,split,2,2019-08-06 08:22:27.677271,6,01:23:44.696834
119,61,,,,,shoes,2,2019-08-06 08:36:30.369472,2,00:14:02.692201
119,61,,,,,rect,2,2019-08-06 09:50:43.548744,4,01:14:13.179272
120,61,,,,,line,1,2019-08-08 08:19:31.788428,12,02:59:31.788428
120,61,,,,,vision,1,2019-08-08 09:47:08.777965,10,01:27:36.989537
121,62,,,,,shoes,2,2019-08-06 06:16:44.556371,1,01:16:44.556371
121,62,,,,,rect,2,2019-08-06 07:21:29.83162,3,01:04:45.275249
121,62,,,,,shoes,2,2019-08-06 08:40:57.807516,3,01:19:27.975896
121,62,,,,,split,2,2019-08-06 09:28:30.065019,1,00:47:32.257503
121,62,,,,,rect,2,2019-08-06 09:47:48.533619,2,00:19:18.4686
121,62,,,,,shoes,2,2019-08-06 09:56:12.42497,1,00:08:23.891351
123,62,,,,,line,1,2019-08-08 06:26:31.435082,1,01:06:31.435082
123,62,,,,,walk,1,2019-08-08 10:27:42.440788,4,04:01:11.005706
122,63,,,,,shoes,2,2019-08-06 09:44:41.149358,3,04:44:41.149358
122,63,,,,,split,2,2019-08-06 09:45:28.710492,1,00:00:47.561134
124,63,,,,,walk,1,2019-08-08 10:33:46.740247,16,05:13:46.740247
125,64,THA,3,318.62,Sirawit Pongnakintr,rect,2,2019-08-06 05:35:12.723559,2,00:35:12.723559
125,64,THA,3,318.62,Sirawit Pongnakintr,shoes,2,2019-08-06 06:57:37.99961,12,01:22:25.276051
125,64,THA,3,318.62,Sirawit Pongnakintr,split,2,2019-08-06 08:13:52.280023,6,01:16:14.280413
125,64,THA,3,318.62,Sirawit Pongnakintr,rect,2,2019-08-06 09:30:45.727905,6,01:16:53.447882
126,64,THA,3,318.62,Sirawit Pongnakintr,line,1,2019-08-08 06:17:28.700986,1,00:57:28.700986
126,64,THA,3,318.62,Sirawit Pongnakintr,vision,1,2019-08-08 08:23:39.96443,12,02:06:11.263444
126,64,THA,3,318.62,Sirawit Pongnakintr,walk,1,2019-08-08 09:54:09.467869,13,01:30:29.503439
126,64,THA,3,318.62,Sirawit Pongnakintr,vision,1,2019-08-08 10:30:19.398702,11,00:36:09.930833
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,shoes,2,2019-08-06 06:23:28.141218,9,01:23:28.141218
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,split,2,2019-08-06 07:13:35.91142,3,00:50:07.770202
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,rect,2,2019-08-06 08:16:37.63415,1,01:03:01.72273
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,split,2,2019-08-06 08:47:29.465398,2,00:30:51.831248
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,rect,2,2019-08-06 09:16:39.702052,6,00:29:10.236654
127,65,THA,2,352.78,Sanchayapol Lewgasamsarn,shoes,2,2019-08-06 09:56:49.217726,10,00:40:09.515674
130,65,THA,2,352.78,Sanchayapol Lewgasamsarn,line,1,2019-08-08 06:57:53.844684,9,01:37:53.844684
130,65,THA,2,352.78,Sanchayapol Lewgasamsarn,vision,1,2019-08-08 08:22:29.659212,1,01:24:35.814528
130,65,THA,2,352.78,Sanchayapol Lewgasamsarn,walk,1,2019-08-08 09:29:08.439943,5,01:06:38.780731
130,65,THA,2,352.78,Sanchayapol Lewgasamsarn,line,1,2019-08-08 10:33:45.07436,14,01:04:36.634417
128,66,THA,3,292.75,Pongsaphol Pongsawakul,shoes,2,2019-08-06 06:08:09.57261,1,01:08:09.57261
128,66,THA,3,292.75,Pongsaphol Pongsawakul,split,2,2019-08-06 06:48:20.070829,1,00:40:10.498219
128,66,THA,3,292.75,Pongsaphol Pongsawakul,rect,2,2019-08-06 07:17:25.26303,1,00:29:05.192201
128,66,THA,3,292.75,Pongsaphol Pongsawakul,shoes,2,2019-08-06 08:10:38.638623,6,00:53:13.375593
128,66,THA,3,292.75,Pongsaphol Pongsawakul,split,2,2019-08-06 09:15:51.151379,12,01:05:12.512756
128,66,THA,3,292.75,Pongsaphol Pongsawakul,rect,2,2019-08-06 09:47:15.662245,6,00:31:24.510866
128,66,THA,3,292.75,Pongsaphol Pongsawakul,split,2,2019-08-06 09:48:16.371138,1,00:01:00.708893
128,66,THA,3,292.75,Pongsaphol Pongsawakul,rect,2,2019-08-06 09:48:45.858728,1,00:00:29.48759
128,66,THA,3,292.75,Pongsaphol Pongsawakul,split,2,2019-08-06 09:52:12.308889,2,00:03:26.450161
131,66,THA,3,292.75,Pongsaphol Pongsawakul,vision,1,2019-08-08 06:42:09.691213,2,01:22:09.691213
131,66,THA,3,292.75,Pongsaphol Pongsawakul,walk,1,2019-08-08 07:58:52.177341,8,01:16:42.486128
131,66,THA,3,292.75,Pongsaphol Pongsawakul,line,1,2019-08-08 10:30:14.157934,7,02:31:21.980593
129,67,,,,,shoes,2,2019-08-06 07:22:20.403202,7,02:22:20.403202
129,67,,,,,split,2,2019-08-06 08:25:33.646183,7,01:03:13.242981
129,67,,,,,rect,2,2019-08-06 09:48:34.049437,1,01:23:00.403254
132,67,,,,,walk,1,2019-08-08 09:46:12.202041,14,04:26:12.202041
132,67,,,,,line,1,2019-08-08 09:58:15.810583,1,00:12:03.608542
132,67,,,,,vision,1,2019-08-08 10:24:24.906711,2,00:26:09.096128
133,68,NZL,3,272.22,Zhiyuan Qi,rect,2,2019-08-06 05:50:57.461007,2,00:50:57.461007
133,68,NZL,3,272.22,Zhiyuan Qi,shoes,2,2019-08-06 07:29:35.76965,7,01:38:38.308643
133,68,NZL,3,272.22,Zhiyuan Qi,split,2,2019-08-06 07:40:59.327147,2,00:11:23.557497
133,68,NZL,3,272.22,Zhiyuan Qi,rect,2,2019-08-06 08:59:13.057351,3,01:18:13.730204
133,68,NZL,3,272.22,Zhiyuan Qi,split,2,2019-08-06 09:17:52.681813,1,00:18:39.624462
133,68,NZL,3,272.22,Zhiyuan Qi,rect,2,2019-08-06 09:47:32.170591,1,00:29:39.488778
134,68,NZL,3,272.22,Zhiyuan Qi,line,1,2019-08-08 07:34:09.420665,8,02:14:09.420665
134,68,NZL,3,272.22,Zhiyuan Qi,vision,1,2019-08-08 08:23:19.546691,4,00:49:10.126026
134,68,NZL,3,272.22,Zhiyuan Qi,walk,1,2019-08-08 09:34:10.844006,4,01:10:51.297315
134,68,NZL,3,272.22,Zhiyuan Qi,vision,1,2019-08-08 10:08:31.01354,2,00:34:20.169534
134,68,NZL,3,272.22,Zhiyuan Qi,walk,1,2019-08-08 10:28:45.924969,2,00:20:14.911429
135,69,,,,,shoes,2,2019-08-06 06:12:52.762126,6,01:12:52.762126
135,69,,,,,split,2,2019-08-06 08:01:32.01851,2,01:48:39.256384
135,69,,,,,shoes,2,2019-08-06 09:16:11.743614,1,01:14:39.725104
135,69,,,,,split,2,2019-08-06 09:58:43.784339,6,00:42:32.040725
138,69,,,,,vision,1,2019-08-08 06:58:48.79517,4,01:38:48.79517
138,69,,,,,line,1,2019-08-08 08:42:26.522594,2,01:43:37.727424
138,69,,,,,vision,1,2019-08-08 10:15:56.74734,7,01:33:30.224746
138,69,,,,,line,1,2019-08-08 10:30:05.716934,2,00:14:08.969594
136,70,,,,,shoes,2,2019-08-06 05:51:53.002582,2,00:51:53.002582
136,70,,,,,split,2,2019-08-06 07:17:43.776145,3,01:25:50.773563
136,70,,,,,shoes,2,2019-08-06 09:02:15.57702,17,01:44:31.800875
136,70,,,,,rect,2,2019-08-06 09:34:29.983662,2,00:32:14.406642
136,70,,,,,shoes,2,2019-08-06 09:46:04.32366,4,00:11:34.339998
139,70,,,,,line,1,2019-08-08 07:49:25.665577,6,02:29:25.665577
139,70,,,,,vision,1,2019-08-08 08:59:05.987436,3,01:09:40.321859
137,71,,,,,shoes,2,2019-08-06 07:22:07.918829,3,02:22:07.918829
137,71,,,,,split,2,2019-08-06 08:32:01.969116,2,01:09:54.050287
140,71,,,,,vision,1,2019-08-08 07:24:41.593969,4,02:04:41.593969
141,72,,,,,rect,2,2019-08-06 05:48:36.013204,2,00:48:36.013204
141,72,,,,,split,2,2019-08-06 07:17:48.927279,4,01:29:12.914075
141,72,,,,,rect,2,2019-08-06 09:49:17.046779,4,02:31:28.1195
141,72,,,,,shoes,2,2019-08-06 09:53:18.089836,1,00:04:01.043057
142,72,,,,,vision,1,2019-08-08 08:55:37.75376,6,03:35:37.75376
142,72,,,,,line,1,2019-08-08 09:42:40.577714,1,00:47:02.823954
143,73,SVN,3,287.6,Benjamin Bajd,shoes,2,2019-08-06 06:32:30.691218,5,01:32:30.691218
143,73,SVN,3,287.6,Benjamin Bajd,rect,2,2019-08-06 07:51:58.705526,3,01:19:28.014308
143,73,SVN,3,287.6,Benjamin Bajd,split,2,2019-08-06 09:28:13.59411,8,01:36:14.888584
143,73,SVN,3,287.6,Benjamin Bajd,rect,2,2019-08-06 09:55:09.162987,1,00:26:55.568877
146,73,SVN,3,287.6,Benjamin Bajd,walk,1,2019-08-08 06:32:13.14875,4,01:12:13.14875
146,73,SVN,3,287.6,Benjamin Bajd,vision,1,2019-08-08 08:27:13.398147,9,01:55:00.249397
146,73,SVN,3,287.6,Benjamin Bajd,line,1,2019-08-08 09:18:40.712965,2,00:51:27.314818
146,73,SVN,3,287.6,Benjamin Bajd,walk,1,2019-08-08 10:33:23.561816,3,01:14:42.848851
144,74,SVN,3,269.33,Jakob Schrader,shoes,2,2019-08-06 06:13:44.355534,3,01:13:44.355534
144,74,SVN,3,269.33,Jakob Schrader,split,2,2019-08-06 07:11:03.328591,4,00:57:18.973057
144,74,SVN,3,269.33,Jakob Schrader,rect,2,2019-08-06 08:39:22.303681,8,01:28:18.97509
144,74,SVN,3,269.33,Jakob Schrader,split,2,2019-08-06 09:36:09.017055,1,00:56:46.713374
147,74,SVN,3,269.33,Jakob Schrader,walk,1,2019-08-08 06:59:40.625243,1,01:39:40.625243
147,74,SVN,3,269.33,Jakob Schrader,vision,1,2019-08-08 07:59:25.986661,3,00:59:45.361418
147,74,SVN,3,269.33,Jakob Schrader,line,1,2019-08-08 09:12:26.795295,5,01:13:00.808634
147,74,SVN,3,269.33,Jakob Schrader,vision,1,2019-08-08 09:48:11.695821,1,00:35:44.900526
147,74,SVN,3,269.33,Jakob Schrader,line,1,2019-08-08 10:28:53.390265,2,00:40:41.694444
145,75,,,,,shoes,2,2019-08-06 06:06:05.945085,1,01:06:05.945085
145,75,,,,,split,2,2019-08-06 07:04:24.449742,2,00:58:18.504657
145,75,,,,,rect,2,2019-08-06 08:11:09.692131,4,01:06:45.242389
145,75,,,,,shoes,2,2019-08-06 08:52:42.911808,4,00:41:33.219677
145,75,,,,,split,2,2019-08-06 09:31:27.156069,2,00:38:44.244261
148,75,,,,,vision,1,2019-08-08 07:02:13.580416,3,01:42:13.580416
148,75,,,,,line,1,2019-08-08 08:00:58.050396,1,00:58:44.46998
148,75,,,,,walk,1,2019-08-08 10:33:13.455851,2,02:32:15.405455
149,76,SRB,3,318.76,Nikola Pešić,rect,2,2019-08-06 08:03:02.302361,18,03:03:02.302361
149,76,SRB,3,318.76,Nikola Pešić,split,2,2019-08-06 08:56:42.112298,13,00:53:39.809937
149,76,SRB,3,318.76,Nikola Pešić,shoes,2,2019-08-06 09:59:52.089332,10,01:03:09.977034
150,76,SRB,3,318.76,Nikola Pešić,vision,1,2019-08-08 08:01:41.234382,8,02:41:41.234382
150,76,SRB,3,318.76,Nikola Pešić,line,1,2019-08-08 09:34:58.072054,10,01:33:16.837672
150,76,SRB,3,318.76,Nikola Pešić,walk,1,2019-08-08 10:33:01.678949,13,00:58:03.606895
151,77,SRB,2,358.62,Tadija Šebez,shoes,2,2019-08-06 05:39:01.211262,2,00:39:01.211262
151,77,SRB,2,358.62,Tadija Šebez,split,2,2019-08-06 06:35:44.205858,3,00:56:42.994596
151,77,SRB,2,358.62,Tadija Šebez,rect,2,2019-08-06 09:31:49.970646,6,02:56:05.764788
154,77,SRB,2,358.62,Tadija Šebez,line,1,2019-08-08 06:55:20.656328,1,01:35:20.656328
154,77,SRB,2,358.62,Tadija Šebez,vision,1,2019-08-08 08:17:23.73822,10,01:22:03.081892
154,77,SRB,2,358.62,Tadija Šebez,walk,1,2019-08-08 08:52:38.345019,1,00:35:14.606799
154,77,SRB,2,358.62,Tadija Šebez,line,1,2019-08-08 09:36:15.925462,5,00:43:37.580443
154,77,SRB,2,358.62,Tadija Šebez,vision,1,2019-08-08 09:46:40.889515,1,00:10:24.964053
154,77,SRB,2,358.62,Tadija Šebez,line,1,2019-08-08 09:48:39.499035,1,00:01:58.60952
154,77,SRB,2,358.62,Tadija Šebez,vision,1,2019-08-08 09:54:02.291484,1,00:05:22.792449
152,78,SRB,3,270.38,Jovan Bengin,shoes,2,2019-08-06 07:36:06.485475,13,02:36:06.485475
152,78,SRB,3,270.38,Jovan Bengin,split,2,2019-08-06 08:35:52.922374,5,00:59:46.436899
152,78,SRB,3,270.38,Jovan Bengin,rect,2,2019-08-06 09:55:05.408036,10,01:19:12.485662
155,78,SRB,3,270.38,Jovan Bengin,vision,1,2019-08-08 06:29:31.639352,4,01:09:31.639352
155,78,SRB,3,270.38,Jovan Bengin,line,1,2019-08-08 08:52:00.820287,16,02:22:29.180935
155,78,SRB,3,270.38,Jovan Bengin,walk,1,2019-08-08 10:05:41.273604,2,01:13:40.453317
153,79,SRB,3,280.94,Mladen Puzić,shoes,2,2019-08-06 06:02:51.096629,2,01:02:51.096629
153,79,SRB,3,280.94,Mladen Puzić,split,2,2019-08-06 09:02:52.582893,6,03:00:01.486264
153,79,SRB,3,280.94,Mladen Puzić,rect,2,2019-08-06 09:22:47.335392,1,00:19:54.752499
153,79,SRB,3,280.94,Mladen Puzić,split,2,2019-08-06 09:58:37.86911,4,00:35:50.533718
156,79,SRB,3,280.94,Mladen Puzić,line,1,2019-08-08 07:04:00.941911,6,01:44:00.941911
156,79,SRB,3,280.94,Mladen Puzić,walk,1,2019-08-08 08:37:30.600694,3,01:33:29.658783
156,79,SRB,3,280.94,Mladen Puzić,vision,1,2019-08-08 10:33:43.627897,6,01:56:13.027203
157,80,,,,,rect,2,2019-08-06 05:38:47.7897,1,00:38:47.7897
157,80,,,,,shoes,2,2019-08-06 06:36:52.993893,8,00:58:05.204193
157,80,,,,,split,2,2019-08-06 06:51:32.91779,2,00:14:39.923897
157,80,,,,,rect,2,2019-08-06 07:43:11.497529,2,00:51:38.579739
157,80,,,,,shoes,2,2019-08-06 09:58:05.390222,14,02:14:53.892693
158,80,,,,,vision,1,2019-08-08 06:14:37.902852,4,00:54:37.902852
158,80,,,,,line,1,2019-08-08 07:12:04.968024,4,00:57:27.065172
158,80,,,,,walk,1,2019-08-08 07:57:07.482341,2,00:45:02.514317
158,80,,,,,vision,1,2019-08-08 09:12:30.255464,9,01:15:22.773123
158,80,,,,,line,1,2019-08-08 09:37:40.939372,2,00:25:10.683908
158,80,,,,,vision,1,2019-08-08 10:33:32.336107,6,00:55:51.396735
159,81,,,,,shoes,2,2019-08-06 05:49:35.276817,2,00:49:35.276817
159,81,,,,,split,2,2019-08-06 06:07:30.559055,1,00:17:55.282238
159,81,,,,,shoes,2,2019-08-06 06:08:28.013276,1,00:00:57.454221
159,81,,,,,split,2,2019-08-06 06:16:58.452543,1,00:08:30.439267
159,81,,,,,shoes,2,2019-08-06 06:24:59.994767,1,00:08:01.542224
159,81,,,,,split,2,2019-08-06 06:32:50.499765,3,00:07:50.504998
159,81,,,,,rect,2,2019-08-06 06:45:03.736263,1,00:12:13.236498
159,81,,,,,shoes,2,2019-08-06 07:01:31.384046,1,00:16:27.647783
159,81,,,,,rect,2,2019-08-06 07:10:11.9902,2,00:08:40.606154
159,81,,,,,split,2,2019-08-06 07:15:56.758205,3,00:05:44.768005
159,81,,,,,rect,2,2019-08-06 08:38:13.124993,1,01:22:16.366788
159,81,,,,,split,2,2019-08-06 09:38:12.53324,2,00:59:59.408247
159,81,,,,,rect,2,2019-08-06 09:58:53.325112,5,00:20:40.791872
162,81,,,,,line,1,2019-08-08 06:17:35.596274,2,00:57:35.596274
162,81,,,,,vision,1,2019-08-08 06:55:37.113249,8,00:38:01.516975
162,81,,,,,line,1,2019-08-08 07:02:25.453833,1,00:06:48.340584
162,81,,,,,walk,1,2019-08-08 07:23:57.119821,2,00:21:31.665988
162,81,,,,,vision,1,2019-08-08 07:32:41.785301,1,00:08:44.66548
162,81,,,,,line,1,2019-08-08 08:50:56.041157,4,01:18:14.255856
162,81,,,,,vision,1,2019-08-08 09:21:29.789317,1,00:30:33.74816
162,81,,,,,line,1,2019-08-08 09:36:19.739595,1,00:14:49.950278
162,81,,,,,walk,1,2019-08-08 09:50:45.473687,2,00:14:25.734092
162,81,,,,,line,1,2019-08-08 10:31:07.239626,3,00:40:21.765939
160,82,,,,,shoes,2,2019-08-06 06:34:11.124606,5,01:34:11.124606
160,82,,,,,rect,2,2019-08-06 08:25:48.641562,1,01:51:37.516956
160,82,,,,,split,2,2019-08-06 08:52:02.339505,1,00:26:13.697943
160,82,,,,,shoes,2,2019-08-06 09:51:19.77026,1,00:59:17.430755
163,82,,,,,line,1,2019-08-08 08:18:01.656939,8,02:58:01.656939
163,82,,,,,vision,1,2019-08-08 10:31:27.665628,13,02:13:26.008689
161,83,,,,,shoes,2,2019-08-06 06:08:04.796573,2,01:08:04.796573
161,83,,,,,split,2,2019-08-06 07:49:27.345133,1,01:41:22.54856
161,83,,,,,shoes,2,2019-08-06 08:11:24.078896,4,00:21:56.733763
161,83,,,,,split,2,2019-08-06 09:08:41.20832,2,00:57:17.129424
161,83,,,,,rect,2,2019-08-06 09:59:36.121563,4,00:50:54.913243
164,83,,,,,vision,1,2019-08-08 07:41:17.317746,3,02:21:17.317746
164,83,,,,,line,1,2019-08-08 08:19:33.448981,2,00:38:16.131235
164,83,,,,,walk,1,2019-08-08 10:07:08.928011,3,01:47:35.47903
165,84,BGR,1,428.75,Radoslav Dimitrov,rect,2,2019-08-06 07:21:57.057486,10,02:21:57.057486
165,84,BGR,1,428.75,Radoslav Dimitrov,shoes,2,2019-08-06 07:54:23.836839,5,00:32:26.779353
165,84,BGR,1,428.75,Radoslav Dimitrov,split,2,2019-08-06 08:30:04.318849,3,00:35:40.48201
165,84,BGR,1,428.75,Radoslav Dimitrov,shoes,2,2019-08-06 09:11:00.696336,2,00:40:56.377487
165,84,BGR,1,428.75,Radoslav Dimitrov,split,2,2019-08-06 09:55:17.327618,15,00:44:16.631282
166,84,BGR,1,428.75,Radoslav Dimitrov,vision,1,2019-08-08 06:50:38.300249,15,01:30:38.300249
166,84,BGR,1,428.75,Radoslav Dimitrov,line,1,2019-08-08 08:04:18.394269,2,01:13:40.09402
166,84,BGR,1,428.75,Radoslav Dimitrov,walk,1,2019-08-08 09:47:24.875342,8,01:43:06.481073
166,84,BGR,1,428.75,Radoslav Dimitrov,vision,1,2019-08-08 10:11:31.583809,3,00:24:06.708467
166,84,BGR,1,428.75,Radoslav Dimitrov,line,1,2019-08-08 10:32:22.978686,4,00:20:51.394877
167,85,BGR,2,373.96,Aleksandar Krastev,shoes,2,2019-08-06 06:46:32.207269,4,01:46:32.207269
167,85,BGR,2,373.96,Aleksandar Krastev,split,2,2019-08-06 07:58:37.937457,9,01:12:05.730188
167,85,BGR,2,373.96,Aleksandar Krastev,rect,2,2019-08-06 09:43:14.944733,5,01:44:37.007276
167,85,BGR,2,373.96,Aleksandar Krastev,split,2,2019-08-06 09:58:09.692201,3,00:14:54.747468
170,85,BGR,2,373.96,Aleksandar Krastev,walk,1,2019-08-08 07:10:47.716479,5,01:50:47.716479
170,85,BGR,2,373.96,Aleksandar Krastev,line,1,2019-08-08 07:49:02.239543,5,00:38:14.523064
170,85,BGR,2,373.96,Aleksandar Krastev,vision,1,2019-08-08 09:17:03.5022,2,01:28:01.262657
170,85,BGR,2,373.96,Aleksandar Krastev,walk,1,2019-08-08 09:26:57.871862,2,00:09:54.369662
170,85,BGR,2,373.96,Aleksandar Krastev,line,1,2019-08-08 10:33:07.934829,11,01:06:10.062967
168,86,BGR,2,364.33,Martin Kopchev,shoes,2,2019-08-06 05:31:59.432329,2,00:31:59.432329
168,86,BGR,2,364.33,Martin Kopchev,rect,2,2019-08-06 07:36:29.614486,6,02:04:30.182157
168,86,BGR,2,364.33,Martin Kopchev,split,2,2019-08-06 09:37:21.736154,11,02:00:52.121668
168,86,BGR,2,364.33,Martin Kopchev,rect,2,2019-08-06 09:48:28.87683,1,00:11:07.140676
171,86,BGR,2,364.33,Martin Kopchev,vision,1,2019-08-08 06:46:03.966501,11,01:26:03.966501
171,86,BGR,2,364.33,Martin Kopchev,line,1,2019-08-08 08:23:15.166642,4,01:37:11.200141
171,86,BGR,2,364.33,Martin Kopchev,walk,1,2019-08-08 09:21:35.082772,2,00:58:19.91613
171,86,BGR,2,364.33,Martin Kopchev,vision,1,2019-08-08 10:17:50.195721,4,00:56:15.112949
169,87,BGR,3,325.61,Viktor Kozhuharov,shoes,2,2019-08-06 05:21:12.031136,1,00:21:12.031136
169,87,BGR,3,325.61,Viktor Kozhuharov,rect,2,2019-08-06 05:48:09.02218,2,00:26:56.991044
169,87,BGR,3,325.61,Viktor Kozhuharov,split,2,2019-08-06 07:19:15.859977,11,01:31:06.837797
169,87,BGR,3,325.61,Viktor Kozhuharov,shoes,2,2019-08-06 08:11:38.489109,6,00:52:22.629132
169,87,BGR,3,325.61,Viktor Kozhuharov,rect,2,2019-08-06 09:19:55.580642,9,01:08:17.091533
169,87,BGR,3,325.61,Viktor Kozhuharov,split,2,2019-08-06 09:56:43.115032,6,00:36:47.53439
172,87,BGR,3,325.61,Viktor Kozhuharov,line,1,2019-08-08 06:12:16.406998,5,00:52:16.406998
172,87,BGR,3,325.61,Viktor Kozhuharov,vision,1,2019-08-08 07:55:16.265409,8,01:42:59.858411
172,87,BGR,3,325.61,Viktor Kozhuharov,line,1,2019-08-08 08:49:53.990755,9,00:54:37.725346
172,87,BGR,3,325.61,Viktor Kozhuharov,vision,1,2019-08-08 09:51:34.098422,8,01:01:40.107667
172,87,BGR,3,325.61,Viktor Kozhuharov,walk,1,2019-08-08 10:31:57.314419,2,00:40:23.215997
173,88,TUR,2,350.06,Ekrem Bal,rect,2,2019-08-06 05:48:05.010686,2,00:48:05.010686
173,88,TUR,2,350.06,Ekrem Bal,shoes,2,2019-08-06 06:46:53.673906,7,00:58:48.66322
173,88,TUR,2,350.06,Ekrem Bal,split,2,2019-08-06 07:45:07.5818,4,00:58:13.907894
173,88,TUR,2,350.06,Ekrem Bal,rect,2,2019-08-06 09:38:34.050116,12,01:53:26.468316
174,88,TUR,2,350.06,Ekrem Bal,vision,1,2019-08-08 06:23:36.614734,2,01:03:36.614734
174,88,TUR,2,350.06,Ekrem Bal,line,1,2019-08-08 06:48:50.242071,1,00:25:13.627337
174,88,TUR,2,350.06,Ekrem Bal,vision,1,2019-08-08 07:37:40.820685,5,00:48:50.578614
174,88,TUR,2,350.06,Ekrem Bal,walk,1,2019-08-08 08:59:01.567429,3,01:21:20.746744
174,88,TUR,2,350.06,Ekrem Bal,vision,1,2019-08-08 09:22:14.694755,3,00:23:13.127326
174,88,TUR,2,350.06,Ekrem Bal,line,1,2019-08-08 10:21:55.899028,6,00:59:41.204273
175,89,,,,,split,2,2019-08-06 07:37:26.589019,7,02:37:26.589019
175,89,,,,,shoes,2,2019-08-06 08:29:46.022396,3,00:52:19.433377
175,89,,,,,rect,2,2019-08-06 09:39:57.408439,4,01:10:11.386043
178,89,,,,,vision,1,2019-08-08 07:16:46.039078,3,01:56:46.039078
178,89,,,,,line,1,2019-08-08 08:50:02.579168,4,01:33:16.54009
178,89,,,,,vision,1,2019-08-08 09:32:26.475738,7,00:42:23.89657
178,89,,,,,walk,1,2019-08-08 10:10:41.712429,6,00:38:15.236691
178,89,,,,,vision,1,2019-08-08 10:21:17.228239,2,00:10:35.51581
178,89,,,,,walk,1,2019-08-08 10:33:38.063533,5,00:12:20.835294
176,90,TUR,3,297.33,Cahid Enes Keles,shoes,2,2019-08-06 06:18:31.0453,3,01:18:31.0453
176,90,TUR,3,297.33,Cahid Enes Keles,split,2,2019-08-06 08:13:15.86682,7,01:54:44.82152
176,90,TUR,3,297.33,Cahid Enes Keles,rect,2,2019-08-06 09:18:18.35519,5,01:05:02.48837
176,90,TUR,3,297.33,Cahid Enes Keles,split,2,2019-08-06 09:57:17.675771,5,00:38:59.320581
179,90,TUR,3,297.33,Cahid Enes Keles,vision,1,2019-08-08 07:20:19.159277,6,02:00:19.159277
179,90,TUR,3,297.33,Cahid Enes Keles,line,1,2019-08-08 08:20:05.655066,4,00:59:46.495789
179,90,TUR,3,297.33,Cahid Enes Keles,walk,1,2019-08-08 09:24:10.212626,1,01:04:04.55756
179,90,TUR,3,297.33,Cahid Enes Keles,vision,1,2019-08-08 10:06:40.981284,1,00:42:30.768658
179,90,TUR,3,297.33,Cahid Enes Keles,walk,1,2019-08-08 10:17:33.578903,2,00:10:52.597619
177,91,,,,,shoes,2,2019-08-06 06:30:06.681386,5,01:30:06.681386
177,91,,,,,split,2,2019-08-06 07:02:29.852811,2,00:32:23.171425
177,91,,,,,rect,2,2019-08-06 07:40:34.000128,1,00:38:04.147317
177,91,,,,,split,2,2019-08-06 08:08:56.685527,3,00:28:22.685399
177,91,,,,,rect,2,2019-08-06 08:42:18.893937,3,00:33:22.20841
177,91,,,,,shoes,2,2019-08-06 09:56:26.326934,4,01:14:07.432997
180,91,,,,,line,1,2019-08-08 08:36:34.844687,8,03:16:34.844687
180,91,,,,,vision,1,2019-08-08 10:29:39.626665,11,01:53:04.781978
181,92,,,,,rect,2,2019-08-06 06:04:18.827601,2,01:04:18.827601
181,92,,,,,shoes,2,2019-08-06 09:56:54.762998,14,03:52:35.935397
182,92,,,,,vision,1,2019-08-08 07:57:46.312613,11,02:37:46.312613
182,92,,,,,line,1,2019-08-08 09:20:18.290451,3,01:22:31.977838
182,92,,,,,vision,1,2019-08-08 10:06:31.682031,3,00:46:13.39158
182,92,,,,,line,1,2019-08-08 10:33:48.790501,5,00:27:17.10847
183,93,,,,,shoes,2,2019-08-06 07:10:51.048909,6,02:10:51.048909
183,93,,,,,split,2,2019-08-06 09:34:12.368883,8,02:23:21.319974
183,93,,,,,rect,2,2019-08-06 09:56:35.535078,1,00:22:23.166195
186,93,,,,,line,1,2019-08-08 09:15:24.687413,2,03:55:24.687413
186,93,,,,,vision,1,2019-08-08 10:14:40.84636,4,00:59:16.158947
186,93,,,,,walk,1,2019-08-08 10:33:08.433962,1,00:18:27.587602
184,94,,,,,shoes,2,2019-08-06 08:13:58.718416,4,03:13:58.718416
184,94,,,,,split,2,2019-08-06 09:20:42.122301,3,01:06:43.403885
184,94,,,,,shoes,2,2019-08-06 09:41:25.469169,2,00:20:43.346868
184,94,,,,,split,2,2019-08-06 09:57:50.324018,3,00:16:24.854849
187,94,,,,,line,1,2019-08-08 09:02:29.811702,5,03:42:29.811702
